tablescraper-selected-row,linkified,linkified href,tablescraper-selected-row href,grey
"30 years ago, 4th of June 1989, the first partly free election took place in 🇵🇱, which in effect led to the overthrow of communism ✌️.

The result of the election has changed the balance of political forces not only in Poland, but also throughout Central and Eastern Europe.",https://t.co/u2TvNgz68J,http://t.co/u2TvNgz68J,https://twitter.com/PolandMFA/status/1135815833610006528,"Jun 04, 2019"
"FM #Czaputowicz took part at the annual meeting of Foreign Ministers of the #CBSS in Jūrmala which marked the end of Latvian presidency.

The meeting was mainly devoted to discussions on the organisation’s reform. 

Read more:",https://t.co/ljK5kd0iP1,http://t.co/ljK5kd0iP1,https://twitter.com/PolandMFA/status/1135601423901700096,"Jun 03, 2019"
RT @PremierRP_en: We celebrate this historic moment and reaffirm our commitment to ensuring that freedom always prevails - wrote @realDonal…,,,https://twitter.com/PolandMFA/status/1135551091138019329,"Jun 03, 2019"
"➡️See yourself what the on-the-spot aid is about.🤝

➡️Meet those who offer it. 🦸‍♀️🦸‍♂️

Visit the Humanitarian City #WHE2019 from 11.06 on! See the medical rescue shows, installations and lectures on assistance in the 🌍!

REGISTER NOW👉",https://t.co/4xldmIDLn5,http://t.co/4xldmIDLn5,https://twitter.com/PolandMFA/status/1135542174874050560,"Jun 03, 2019"
"FM #Czaputowicz during ministerial session in Jūrmala 🇱🇻:

This year we will host the 10th Annual Forum of #EU Strategy for the Baltic Sea Region in Gdańsk. The main theme of the Forum will be circular economy in the context of emerging environmental and demographic challenges.",https://t.co/OHPRZeG6u6,http://t.co/OHPRZeG6u6,https://twitter.com/PolandMFA/status/1135507619685253125,"Jun 03, 2019"
"FM #Czaputowicz during #CBSS High Level Meeting:

The Strategy for the Baltic Sea Region played undoubtedly a very positive role. It is a flexible platform for macro-regional project which reflect broader #EU 🇪🇺 priorities.",https://t.co/Q9Xqshcrhr,http://t.co/Q9Xqshcrhr,https://twitter.com/PolandMFA/status/1135505433182052353,"Jun 03, 2019"
"FM #Czaputowicz is taking part in a meeting of Foreign Ministers of the Council of the #BalticSeaRegion in Jūrmala 🇱🇻.

FM was welcomed by head of @Latvian_MFA @edgarsrinkevics.",https://t.co/U3ggE4zyjm,http://t.co/U3ggE4zyjm,https://twitter.com/PolandMFA/status/1135478667168145408,"Jun 03, 2019"
"FM #Czaputowicz met w/ the Director of @STRATCOMCOE @janis_sarts.

Topics of the meeting:
Characteristics of hybrid threats, #fakenews & malicious use of social media, integration of strategic communication into national defense strategy, election threats & election interference.",https://t.co/RJ5ptu7rKF,http://t.co/RJ5ptu7rKF,https://twitter.com/PolandMFA/status/1135466014135787520,"Jun 03, 2019"
"FM #Czaputowicz has started his visit to Latvia 🇱🇻.

Today’s agenda included:
🔸visit to the exhibition „Into the Space of Magdalena Abakanowicz” in @DMDMmuzejs in Riga,
🔸interview for @LatvijasTV,
🔸meeting with the representatives of Polish 🇵🇱 diaspora.",https://t.co/BdpIOBCZbv,http://t.co/BdpIOBCZbv,https://twitter.com/PolandMFA/status/1135257795186573313,"Jun 02, 2019"
"Tomorrow FM #Czaputowicz will take part in a meeting of foreign ministers of the Council of the Baltic Sea States in Jūrmala 🇱🇻.

▶️

#BalticSeaRegion",https://t.co/eFiFyBy4Cy,http://t.co/eFiFyBy4Cy,https://twitter.com/PolandMFA/status/1135172303585763328,"Jun 02, 2019"
"This past week FM #Czaputowicz and FM of Sweden 🇸🇪 @margotwallstrom paid a two-day visit to Kyiv. 

Their agenda included meeting with Ukrainian 🇺🇦 President @ZelenskyyUa and the representatives of @ua_parliament as well as with students, NGOs and others.",https://t.co/hNpG06EpLI,http://t.co/hNpG06EpLI,https://twitter.com/PolandMFA/status/1135151294526775296,"Jun 02, 2019"
"Dear Friends from #Italy 🇮🇹, happy Republic Day - from Poland 🇵🇱!

#FestadellaRepubblica #2giugno",https://t.co/n8HexqyjB1,http://t.co/n8HexqyjB1,https://twitter.com/PolandMFA/status/1135096044264546304,"Jun 02, 2019"
"Today in Kyiv FM #Czaputowicz and FM of 🇸🇪 @margotwallstrom talked with the representatives of @ua_parliament factions, discussing the internal political situation of Ukraine 🇺🇦 due to early parliamentary elections in July. 🗳️",https://t.co/meaaW16EHU,http://t.co/meaaW16EHU,https://twitter.com/PolandMFA/status/1134501113724620801,"May 31, 2019"
"Today in Kyiv FM #Czaputowicz and FM of 🇸🇪 @margotwallstrom met with the President of 🇺🇦 @ZelenskyyUa.

Among the topics of the meeting:

🔸🇵🇱 suport for territorial integrity of 🇺🇦,
🔸reconstruction of Donbass involving business & int. community,
🔸further 🇪🇺-🇺🇦 cooperation.",https://t.co/JenJcRSWCs,http://t.co/JenJcRSWCs,https://twitter.com/PolandMFA/status/1134430745173397505,"May 31, 2019"
"FM #Czaputowicz at the Taras Shevchenko University in Kyiv:

""I am convinced that putting an end to the ongoing Russian🇷🇺-Ukrainian🇺🇦 conflict – being the most critical threat to the regional security – should be the Western community’s highest priority.""",https://t.co/4Q3oFx3LFE,http://t.co/4Q3oFx3LFE,https://twitter.com/PolandMFA/status/1134405214281359360,"May 31, 2019"
"FM #Czaputowicz on @EastPartnership at Taras Shevchenko University in Kyiv:

""Ukraine 🇺🇦 constitutes a cornerstone of the Eastern Partnership. I am convinced that the #EU 🇪🇺 should further support Ukraine in the implementation of the AA.""

#EaP10",https://t.co/JsezJqukQi,http://t.co/JsezJqukQi,https://twitter.com/PolandMFA/status/1134404468118867969,"May 31, 2019"
"FM #Czaputowicz together with FM of #Sweden 🇸🇪 @margotwallstrom met with the students of Taras Shevchenko University in Kyiv.

The FMs spoke about @EastPartnership and the role of Ukraine 🇺🇦 in stabilizing the region.

#EaP10",https://t.co/nOBzzy1l7B,http://t.co/nOBzzy1l7B,https://twitter.com/PolandMFA/status/1134403630382145536,"May 31, 2019"
"FM #Czaputowicz and 🇸🇪 FM @margotwallstrom met with the representatives of NGOs coalition @rpr_ua.

Topics of the meeting:
🔹protection of human rights
🔹fight against corruption & disinformation
🔹judicial reform
🔹🇵🇱 experience of transformation an European perspective for 🇺🇦",https://t.co/TrvHFulnUb,http://t.co/TrvHFulnUb,https://twitter.com/PolandMFA/status/1134371405078978560,"May 31, 2019"
"FM🇵🇱 #Czaputowicz & FM🇸🇪 @margotwallstrom began their joint visit to Ukraine from the meeting with FM🇺🇦 @PavloKlimkin. 

The aim of the visit is to submit a new proposals for the future of the #EaP on the occasion of its 10th anniversary #EaP10 & to confirm of 🇪🇺 support for 🇺🇦.",https://t.co/cyW9eFfSz4,http://t.co/cyW9eFfSz4,https://twitter.com/PolandMFA/status/1134136008239460352,"May 30, 2019"
"FM #Czaputowicz visited #NYC and attended the #UNGA, which adopted a resolution, initiated by #Poland, proclaiming 22 August as the International Day Commemorating the Victims of Acts of Violence Based on #Religion of Belief.
 
📽",https://t.co/i8XVGi7UWE,http://t.co/i8XVGi7UWE,https://twitter.com/PolandMFA/status/1134075672899522561,"May 30, 2019"
"We are waiting for the initiatives of the new Ukrainian President and new  🇺🇦 parliament, after the parliamentary elections. We are waiting for their expectations. We are open for it - FM #Czaputowicz on the debate about the future of the @EastPartnership with @margotwallstrom.",https://t.co/8JMjzm6X6M,http://t.co/8JMjzm6X6M,https://twitter.com/PolandMFA/status/1134066708300386304,"May 30, 2019"
"We may help to strengthen institutions, to develop free market economy, to build modern enterprises - said FM #Czaputowicz about the future of the 🇪🇺-🇧🇾 relations. - This year we would like to finalize Partnership Priorities and a Visa Facilitation Agreement.",https://t.co/8z1nIGMD2Y,http://t.co/8z1nIGMD2Y,https://twitter.com/PolandMFA/status/1134061232733003778,"May 30, 2019"
"After 10 years, we should be also ready to strengthen the policy institutionally - FM #Czaputowicz about the future of the #EaP on the debate with FM @margotwallstrom. #EaP10",https://t.co/AfObZNdRl3,http://t.co/AfObZNdRl3,https://twitter.com/PolandMFA/status/1134059706123730944,"May 30, 2019"
"FM #Czaputowicz and FM 🇸🇪 @margotwallstrom take part in the debate on the occasion of the 10th anniversary of the @EastPartnership #EaP10.
 
The key topics of the meeting are:
 
🔸 future of the #EaP,
🔸 🇪🇺-🇧🇾-🇷🇺 relations,
🔸 Ukraine after the elections.",https://t.co/4TxN9ShYTC,http://t.co/4TxN9ShYTC,https://twitter.com/PolandMFA/status/1134051911945117696,"May 30, 2019"
"FM #Czaputowicz at the press conference with @margotwallstrom 🇸🇪

We are bound by strategic relations. Sweden is Poland’s key partner in the Baltic Sea region and in 🇪🇺 We share views on the security situation and the vision of the future of the #EU's eastern neighborhood. #EaP10",https://t.co/GCqvld86Xh,http://t.co/GCqvld86Xh,https://twitter.com/PolandMFA/status/1134050673740398592,"May 30, 2019"
"FM #Czaputowicz hosts in @eWarsaw FM of Sweden 🇸🇪 @margotwallstrom.

Among the topics of the meeting:
🔸the centennial of the 🇵🇱-🇸🇪 relations,
🔸10th anniversary of the #EaP,
🔸security in the region.

As part of the #EaP10 celebrations, FMs will pay a joint visit to Ukraine.",https://t.co/rHWIo8kP9T,http://t.co/rHWIo8kP9T,https://twitter.com/PolandMFA/status/1134018604473769986,"May 30, 2019"
FM #Czaputowicz took part in a symposium devoted to the centennial of diplomatic 🇵🇱-🇺🇸 relations. The aim of the joint initiative of Poland’s MFA and @USEmbassyWarsaw is to present the history of  #PLUS100Together & commemorate the 30th anniversary of democratic transition in 🇵🇱.,https://t.co/n85uX2c4Ib,http://t.co/n85uX2c4Ib,https://twitter.com/PolandMFA/status/1134008312125689856,"May 30, 2019"
"""The process of growing mutual dependencies and connections means that transport and energy infrastructure has become an important element determining development policies"", Deputy FM @SzSz_velSek said at @WarsawInstitute today.
 
#WesternBalkans #WB6
 
➡️",https://t.co/nlCG2s8Hx8,http://t.co/nlCG2s8Hx8,https://twitter.com/PolandMFA/status/1133749113571414016,"May 29, 2019"
"Deputy FM @SzSz_velSek attended the meeting of #V4 and #WB6 FMs in #Bratislava.
 
The talks focused on the #WesternBalkans' EU integration prospects and challenges for a common European future in the context of a changing world order.

➡️",https://t.co/R6cwxtn9cr,http://t.co/R6cwxtn9cr,https://twitter.com/PolandMFA/status/1133743930720301056,"May 29, 2019"
"RT @PremierRP_en: Yesterday, the 193-member @UN General Assembly established an international day to commemorate victims of religious perse…",,,https://twitter.com/PolandMFA/status/1133696551338037253,"May 29, 2019"
"Deputy FM #Lang participated in the first informal meeting of high-level NCPs on #hybridthreats, which was held at @NATO HQ in #Brussels.

The meeting focused on the Alliance's strategy and achievements in countering hybrid threats as well as on future goals and challenges.",https://t.co/8fXZr6t6Ro,http://t.co/8fXZr6t6Ro,https://twitter.com/PolandMFA/status/1133696422128304128,"May 29, 2019"
"Deputy FM @SzSz_velSek at @WarsawInstitute:
 
- The presidency in the #BerlinProcess is an opportunity for 🇵🇱 to share our experience regarding the opportunities & challenges related to political transformation and reforms in the pre- and post-accession periods.
 
#WesternBalkans",https://t.co/t5Srog7v48,http://t.co/t5Srog7v48,https://twitter.com/PolandMFA/status/1133657033994067969,"May 29, 2019"
"Deputy FM @SzSz_velSek delivered a keynote speech at the @WarsawInstitute conference on energy and infrastructure development in #WesternBalkans.
 
The conference – co-organised by #PolandMFA – is part of the official programme of #Poland’s presidency of the #BerlinProcess.",https://t.co/UQAk7iUWZy,http://t.co/UQAk7iUWZy,https://twitter.com/PolandMFA/status/1133650348772667392,"May 29, 2019"
"The #UNGA invites all countries, #UN agencies, civil society and individuals to observe, on 22 August, the International Day Commemorating the Victims of Acts of Violence Based on #Religion or Belief, proclaimed yesterday on #Poland's initiative.

Via @AP:",https://t.co/8CQardFItj,http://t.co/8CQardFItj,https://twitter.com/PolandMFA/status/1133641263478190080,"May 29, 2019"
"🇵🇱 initiates the International Day Commemorating the Victims of Acts of Violence Based on Religion or Belief. During his speech FM #Czaputowicz spoke about growing intolerance against people belonging to religious minorities.

#Respect4ReligiousFreedom",https://t.co/5mOKvkTT6q,http://t.co/5mOKvkTT6q,https://twitter.com/PolandMFA/status/1133452813827284992,"May 28, 2019"
Today dep. FM #Szymański accompanies PM @MorawieckiM during an informal #EUCO.,https://t.co/ZHKfjGVcR7,http://t.co/ZHKfjGVcR7,https://twitter.com/PolandMFA/status/1133449559991099393,"May 28, 2019"
"FM #Czaputowicz at @UN General Assembly about the resolution designating the International Day Commemorating the Victims of Acts of Violence Based on Religion or Belief:

📺(2:58-9:26)⤵️",https://t.co/pzkoJ48oyT,http://t.co/pzkoJ48oyT,https://twitter.com/PolandMFA/status/1133417919336071168,"May 28, 2019"
"""We strongly believe that this new International Day will help to create an inclusive platform for Member States, international organizations and civil society to engage in activities to commemorate victims and assist survivors.""

/ FM #Czaputowicz

#Respect4ReligiousFreedom",https://t.co/FZHNNvXZyO,http://t.co/FZHNNvXZyO,https://twitter.com/PolandMFA/status/1133396603807633411,"May 28, 2019"
"FM #Czaputowicz in the @UN:

""Poland has a centuries-long tradition of peaceful coexistence of various religious groups, therefore we are particularly sensitive to protection of religious freedom.""

#Respect4ReligiousFreedom",https://t.co/DEkD5XNzom,http://t.co/DEkD5XNzom,https://twitter.com/PolandMFA/status/1133395977686192128,"May 28, 2019"
"During his visit to #USA 🇺🇸 FM #Czaputowicz took part in the @UN General Assembly session.

The head of 🇵🇱 diplomacy presented the resolution designating 22 August as the International Day Commemorating the Victims of Acts of Violence Based on Religion or Belief.",https://t.co/ZvQIPwPCRR,http://t.co/ZvQIPwPCRR,https://twitter.com/PolandMFA/status/1133395576492634112,"May 28, 2019"
"Today dep. FM @SzSz_velSek takes part in the Visegrad Group and #WesternBalkans ministerial meeting in Bratislava.

#V4: 🇵🇱🇨🇿🇭🇺🇸🇰
#WB: 🇪🇺-🇦🇱🇧🇦🇲🇪🇽🇰🇲🇰🇷🇸

#WB6inPoznań #BerlinProcess",https://t.co/z4v0mjlKX3,http://t.co/z4v0mjlKX3,https://twitter.com/PolandMFA/status/1133329421434347520,"May 28, 2019"
"Happy #RepublicDay from #Poland 🇵🇱 to #Azerbaijan 🇦🇿!

#May28 #Azerbaijan101",https://t.co/tqVMwTqrVG,http://t.co/tqVMwTqrVG,https://twitter.com/PolandMFA/status/1133279600388333569,"May 28, 2019"
RT @coenatolin: We were happy to contribute to the training of civil servants & diplomats from the #WesternBalkans as part of the 5th editi…,,,https://twitter.com/PolandMFA/status/1133029484301561856,"May 27, 2019"
"RT @WarsawInstitute: 📣 Keynote Speaker: @SzSz_velSek  🇵🇱 Deputy Minister of Foreign Affairs @PolandMFA 
🗓️ 29th May
🏛️ @UniWarszawski 
More…",,,https://twitter.com/PolandMFA/status/1132997925422940160,"May 27, 2019"
"Chief of @MFAestonia @UrmasReinsalu paid his first foreign bilateral visit to @eWarsaw. ""Today’s consultations confirmed the excellent state of 🇵🇱-🇪🇪 relations and cooperation in international fora""– FM #Czaputowicz stressed after the meeting. 

👉",https://t.co/VHG0YIjLJe,http://t.co/VHG0YIjLJe,https://twitter.com/PolandMFA/status/1132957659005685762,"May 27, 2019"
5th edition of the #EnlargementAcademy has began. A group of officials from 6 #WesternBalkans countries aspiring to #EU membership takes part in the workshops on various fields. 🇵🇱shares with them experiences from the time of transformation and accession negotiations with the 🇪🇺.,https://t.co/14KCQNHSFf,http://t.co/14KCQNHSFf,https://twitter.com/PolandMFA/status/1132952899464642561,"May 27, 2019"
"Dear Friends from #SAKARTVELO! 

On the occasion of your Independence Day, we wish you every happiness – as we have always wished you this for the last 100 years! 

This year we celebrate 💯th anniversary of the establishment 🇵🇱- 🇬🇪 diplomatic relations.",https://t.co/kbB7QQUkhn,http://t.co/kbB7QQUkhn,https://twitter.com/PolandMFA/status/1132918279561981952,"May 27, 2019"
"🇵🇱🤝🇦🇷

#25DeMayo",https://t.co/vasJg4DjnQ,http://t.co/vasJg4DjnQ,https://twitter.com/PolandMFA/status/1132226382270992384,"May 25, 2019"
"RT @PLinUN: While the second #PoC week is over, it is our responsibility to remember that #civilians are #NotATarget on an everyday basis…",,,https://twitter.com/PolandMFA/status/1132162698215608320,"May 25, 2019"
RT @CommunityofDem: Thank you to @AmbWilczek and @PolishEmbassyUS for hosting yesterday's reception to celebrate Polish Chairmanship of the…,,,https://twitter.com/PolandMFA/status/1132162361719164928,"May 25, 2019"
"FM #Czaputowicz will attend the #UNGA in #NewYork on 28 May. 

The session’s agenda contains a resolution to establish 22 August an International Day to commemorate victims of religious or denomination-motivated violence. Resolution is a 🇵🇱 initiative.",https://t.co/wzYEcQbTDl,http://t.co/wzYEcQbTDl,https://twitter.com/PolandMFA/status/1131990611995832324,"May 24, 2019"
"Dep. FM @marcin_przydacz attended #OECD Ministerial Council meeting:

All six countries seeking OECD membership are eligible to open accession negotiations, which is something Poland has repeatedly endorsed.

Read more:",https://t.co/bFjH4HqZVm,http://t.co/bFjH4HqZVm,https://twitter.com/PolandMFA/status/1131952661157298176,"May 24, 2019"
"FM #Czaputowicz on value-based #EU in #Berlin at the #Europaforum:

- When speaking about the EU’s reform, we need to focus on the things that help increase security & prosperity of the citizens and that boost EU leverage in the world.

Read more:",https://t.co/4itoIcjcmz,http://t.co/4itoIcjcmz,https://twitter.com/PolandMFA/status/1131925555098599425,"May 24, 2019"
"Dep. FM @Piotr_Wawrzyk during conference organized on the occasion of 50th Anniversary of the Vienna Convention:

- The Vienna Convention on the Law of Treaties is fundamental to the functioning of a state in the sphere of international law.

Read more:",https://t.co/7XmbcitCIU,http://t.co/7XmbcitCIU,https://twitter.com/PolandMFA/status/1131918601802473472,"May 24, 2019"
"FM #Czaputowicz:

Some of our discussions focused on Eastern issues, including relations with #Russia and the situation in #Ukraine after the election of @ZelenkyyUa as 🇺🇦’s president. We also underlined the importance of developing good relations with @EastPartnership countries.",https://t.co/BDDi44DMHs,http://t.co/BDDi44DMHs,https://twitter.com/PolandMFA/status/1131911469635985408,"May 24, 2019"
"FM #Czaputowicz at 🇵🇱🇪🇪 conference:

It’s only natural that Poland is involved in the mission of policing the Baltic States’ airspace #BalticAirPolicing and that Polish troops are present in Latvia as part of NATO’s Enhanced Forward Presence #eFP.",https://t.co/K3ZYcTnwqM,http://t.co/K3ZYcTnwqM,https://twitter.com/PolandMFA/status/1131910231057940480,"May 24, 2019"
"FM #Czaputowicz during  🇵🇱🇪🇪 conference:

#Poland and #Estonia are among those #NATO members who spend more than 2% of their GDP on defence. We attach great importance to strengthening the transatlantic relationship and boosting Allied presence on the #EasternFlank.",https://t.co/nEC0fAfKf4,http://t.co/nEC0fAfKf4,https://twitter.com/PolandMFA/status/1131909598057836544,"May 24, 2019"
"FM #Czaputowicz at a conference with @UrmasReinsalu, head of @MFAestonia:

#Estonia is one of our closest partners in #EU and #NATO. We have similar views of the challenges and opportunities facing our region. We share a common position on security.",https://t.co/tKPmDcv7Jk,http://t.co/tKPmDcv7Jk,https://twitter.com/PolandMFA/status/1131908025734844417,"May 24, 2019"
"The meeting of FM #Czaputowicz with the chief of @MFAestonia  @UrmasReinsalu has started.

Among the topics of the plenary talks:

🔸security policy
🔸development of regional energy and transport infrastructure
🔸Eastern issues, including @EastPartnership",https://t.co/hjB4rVEUj5,http://t.co/hjB4rVEUj5,https://twitter.com/PolandMFA/status/1131844162670800896,"May 24, 2019"
"If you want to learn more about 15 years of Poland’s 🇵🇱 membership in the #EU 🇪🇺, you can find additional information in the exhibition prepared on the occasion of the anniversary:


 
#PLEU15
#EUropeisourPLace",https://t.co/R9hWasqVQF,http://t.co/R9hWasqVQF,https://twitter.com/PolandMFA/status/1131830543576911873,"May 24, 2019"
"FM #Czaputowicz during his visit in Berlin visited Topography of Terror -Documentation Center #WW2 

""The Topography Center of Terror is very important. It is seen that Poland, as the country that has suffered the greatest number of victims, is prominent here"".",https://t.co/LPNuzB3pwC,http://t.co/LPNuzB3pwC,https://twitter.com/PolandMFA/status/1131641696813539328,"May 23, 2019"
"RT @PremierRP_en: Tomorrow #Poland brings action against copyright directive to CJEU. Here's why. 
#Article13 #Article17 #ACTA2 https://t.c…",,,https://twitter.com/PolandMFA/status/1131621234519740421,"May 23, 2019"
"RT @PremierRP_en: Tomorrow morning #Poland will bring a case before the #CJEU against the copyright directive, a disproportionate measure t…",,,https://twitter.com/PolandMFA/status/1131621208540241920,"May 23, 2019"
"Lecture by 🇵🇱 EaP Ambassador and 🇸🇪 Ambassador in 🇷🇺 on Eastern Partnership, organized by Institute of Europe of Russian Academy of Science. 

Great opportunity for open and factual discussion, breaking stereotypes and overcoming fears. Hope for more similar initiatives!

#EaP10",https://t.co/rdDm3qLnPV,http://t.co/rdDm3qLnPV,https://twitter.com/PolandMFA/status/1131600347993133056,"May 23, 2019"
"Dep. FM #Lang welcomed the delegation of the Defense and Security Committee of the Czech Chamber of Deputies at the MFA headquarters.

The meeting focused on current security issues of Poland and the Czech Republic 🇵🇱🇨🇿

Read more➡️",https://t.co/ptU0FZlbam,http://t.co/ptU0FZlbam,https://twitter.com/PolandMFA/status/1131595782631694336,"May 23, 2019"
FM #Czaputowicz during the Berlin meeting organized by @KoerberIP on Polish merits in overturning post-war divisions in Europe✌️🇵🇱,https://t.co/8EZM86ki5G,http://t.co/8EZM86ki5G,https://twitter.com/PolandMFA/status/1131567264879316993,"May 23, 2019"
"FM #Czaputowicz took part in the meeting organized by @KoerberIP:

Removing intra-EU barriers and creating the right conditions for economic cooperation should be in the interest of all Member States. Hence, Poland advocates further liberalisation of services within the #EU.",https://t.co/H7l0Zt9j7z,http://t.co/H7l0Zt9j7z,https://twitter.com/PolandMFA/status/1131546667856142337,"May 23, 2019"
"FM #Czaputowicz met with @HeikoMaas

The talks covered cooperation between 🇵🇱 and 🇩🇪 in the #UNSC and within the Warsaw process. @HeikoMaas accepted the invitation to join the 75th anniversary of Warsaw Rising.",https://t.co/Y6RaXZq9Q5,http://t.co/Y6RaXZq9Q5,https://twitter.com/PolandMFA/status/1131542807850770434,"May 23, 2019"
"FM #Czaputowicz during #WDReuropaforum in Berlin: 

The EU should remain open: the #WesternBalkans countries should have perspectives of membership. We also advocate for closer cooperation within @EastPartnership.

#EaP10",https://t.co/XvEQ4OE3lH,http://t.co/XvEQ4OE3lH,https://twitter.com/PolandMFA/status/1131538730458767361,"May 23, 2019"
"During a visit to Berlin FM #Czaputowicz took part in the inauguration of the 22nd European International Forum @WDR:

Europe should be shaped together by all #EU Member States and no state should be excluded from this process.",https://t.co/NXj1xzX9US,http://t.co/NXj1xzX9US,https://twitter.com/PolandMFA/status/1131537814720528385,"May 23, 2019"
"Fifth 🇵🇱-🇸🇰 Discussion Forum in Bratislava.

“A new institutional cycle offers new possibilities to better promote the interests of Poland, Slovakia, and the whole Central Europe under the new Strategic Agenda” - dep. FM #Szymański.",https://t.co/CUKOyQeL9U,http://t.co/CUKOyQeL9U,https://twitter.com/PolandMFA/status/1131535829321637888,"May 23, 2019"
RT @PLPermRepOECD: .@marcin_przydacz Deputy FM @PolandMFA meets with Madiną Zhunusbekova Deputy Minister of National Economic of #Kazakhsta…,,,https://twitter.com/PolandMFA/status/1131490984037167104,"May 23, 2019"
"#EUrope is our PLace to connect without limits.

Thanks to membership in the #EU 🇪🇺:
🔸we are improving our broadband Internet network
🔸we can call without roaming charges
🔸we have more access to entertainment on the go.

#PLEU15
#EUropeisourPLace",https://t.co/hGCL1nxKS4,http://t.co/hGCL1nxKS4,https://twitter.com/PolandMFA/status/1131458107706630144,"May 23, 2019"
"RT @PLPermRepOECD: .@marcin_przydacz Deputy FM @PolandMFA, Ambassador A. Surdej @PLPermRepOECD and delegates of @PolandMFA participate in t…",,,https://twitter.com/PolandMFA/status/1131455766857244673,"May 23, 2019"
Dep. FM #Szymanski took part in the 5th 🇵🇱🇸🇰 Discussion Forum in #Bratislava.,https://t.co/MQCKEZg1Nn,http://t.co/MQCKEZg1Nn,https://twitter.com/PolandMFA/status/1131213719680233472,"May 22, 2019"
"An independent election panel composed of four @UN organisations, including the @UNHABITAT picked #Katowice to host the 11th World Urban Forum in 2️⃣0️⃣2️⃣2️⃣🌆!

Read more ⬇️:",https://t.co/RfEEsHrU4M,http://t.co/RfEEsHrU4M,https://twitter.com/PolandMFA/status/1131211856641765377,"May 22, 2019"
"On Thursday 23rd FM #Czaputowicz will visit #Berlin.

A meeting with the chief of @GermanyDiplo @HeikoMaas, participation in European Forum & a visit to the Topography of Terror Documentation Centre will be the highlights of the visit to German capital.",https://t.co/yjEzrXHsbW,http://t.co/yjEzrXHsbW,https://twitter.com/PolandMFA/status/1131200523271659521,"May 22, 2019"
"Dep. FM @marcin_przydacz met with dep. FM of @MFAofArmenia 🇦🇲  Avet Adonts:
 
- Poland 🇵🇱 supports the changes taking place in Armenia and stands ready to support Yerevan in its efforts to carry out wide-ranging modernisation reforms.

Read more:",https://t.co/PIFTahtzK2,http://t.co/PIFTahtzK2,https://twitter.com/PolandMFA/status/1131186433690091521,"May 22, 2019"
"Dep. FM #Lang met with representatives of the @usmayors.

The talks covered topics of political, economic, security and energy cooperation between 🇵🇱-🇺🇸.",https://t.co/gcPRh831SY,http://t.co/gcPRh831SY,https://twitter.com/PolandMFA/status/1131165706408595457,"May 22, 2019"
"RT @PremierRP_en: Good news! According to most recent @OECD Economic Outlook, #Poland will be a leader of economic growth📈 in 2019. 🇵🇱 GDP…",,,https://twitter.com/PolandMFA/status/1131145905229520896,"May 22, 2019"
"Check our publication on the 10th anniversary of the @EUSBSR ⬇️: 

Join us at the #EUSBSR Annual Forum in Gdańsk on 12-13 June to discuss the most important topics for the future of Baltic Sea Region.

🇵🇱🇩🇰🇪🇪🇫🇮🇩🇪🇱🇻🇱🇹🇸🇪🇪🇺

➡️",https://t.co/bYi2mf3trg,http://t.co/bYi2mf3trg,https://twitter.com/PolandMFA/status/1131125596807933952,"May 22, 2019"
"#EUrope is our PLace to be safe. 

Poland actively participates in #EU military and civilian missions:
➡️the Balkans
➡️Eastern Europe
➡️Mediterranean Sea
➡️Africa

In regular 3-year intervals, 🇵🇱 acts as a framework nation of so-called 🇪🇺Battlegroups. 

#PLEU15
#EUropeisourPLace",https://t.co/efNf2q2Paq,http://t.co/efNf2q2Paq,https://twitter.com/PolandMFA/status/1131104048604766208,"May 22, 2019"
"Deputy FMs @marcin_przydacz 🇵🇱 and Avet #Adonts 🇦🇲 took part in Polish-Armenian political consultations in #Warsaw.

The main topics of the talks were:

➡️Bilateral relations
➡️Development cooperation
➡️Regional Issues
➡️EU-Armenia",https://t.co/FZdqw8Z8b0,http://t.co/FZdqw8Z8b0,https://twitter.com/PolandMFA/status/1130824044201283584,"May 21, 2019"
"RT @EUCouncilTVNews: Doorstep by #PL #Szymański following the #GeneralAffairsCouncil on 21 May 2019, in #Brussels.",https://t.co/k2WD6LKY1G,http://t.co/k2WD6LKY1G,https://twitter.com/PolandMFA/status/1130820207751180288,"May 21, 2019"
RT @PremierRP_en: Poland puts forward initiatives that could unite 🇪🇺 in the near future and bring solutions to problems important for vari…,,,https://twitter.com/PolandMFA/status/1130800620229861376,"May 21, 2019"
"Meet Irakli Gabidzashvili. Irakli is one of the winners of a 🇵🇱-🇱🇹 student competition for the best essay on the future of #EasternPartnership.

📺 Check out his video from Brussels where he participated in the 🇪🇺 celebrations of the 10th anniversary of the #EaP.

#EaP10",https://t.co/qhBRtWMRXV,http://t.co/qhBRtWMRXV,https://twitter.com/PolandMFA/status/1130782121910575105,"May 21, 2019"
"#EUrope is our PLace to challenge global problems.

#polishaid @polskapomoc which has been provided in the world since 2004, is a part of our membership in the #EU. Its two pillars are:

🔸development assistance
🔸humanitarian aid.

#PLEU15

#EUropeisourPLace",https://t.co/0aIzVSvnJR,http://t.co/0aIzVSvnJR,https://twitter.com/PolandMFA/status/1130772188435484672,"May 21, 2019"
