tablescraper-selected-row,linkified,linkified href,tablescraper-selected-row href,grey
The American Bar Association gave Judge Garland its highest rating. Senate leaders: #DoYourJob and fill the #SCOTUS vacancy.,https://t.co/4yseqnOBX4,http://t.co/4yseqnOBX4,https://twitter.com/BarackObama/status/787010142378332160,"Oct 14, 2016"
Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now:  #ActOnClimate,https://t.co/7MDQGYgX2u,http://t.co/7MDQGYgX2u,https://twitter.com/BarackObama/status/786982739517943808,"Oct 14, 2016"
"Cynics, take note: When we #ActOnClimate, we build a stronger future.",https://t.co/wHHMdo2ro6,http://t.co/wHHMdo2ro6,https://twitter.com/BarackObama/status/786964419905523712,"Oct 14, 2016"
"""That’s how we will overcome the challenges we face: by unleashing the power of all of us for all of us."" Read more:",https://t.co/VxpwLIR4uF,http://t.co/VxpwLIR4uF,https://twitter.com/BarackObama/status/786680553617629185,"Oct 13, 2016"
Check out the most recent editorial boards calling on Senate leaders to vote on Judge Garland:  #DoYourJob,https://t.co/hzuhZYevfo,http://t.co/hzuhZYevfo,https://twitter.com/BarackObama/status/786665200711786496,"Oct 13, 2016"
"Senate leaders have undercut the functionality of the Supreme Court, and that's unacceptable. #DoYourJob",https://t.co/5HFXhgTMoP,http://t.co/5HFXhgTMoP,https://twitter.com/BarackObama/status/786634894629740544,"Oct 13, 2016"
Senate leaders' political games are handicapping the Supreme Court—and judgeships across the country.  #DoYourJob,https://t.co/PhKOBKXLmS,http://t.co/PhKOBKXLmS,https://twitter.com/BarackObama/status/786610870180646913,"Oct 13, 2016"
"RT @WIRED: After eight years in office, @POTUS remains optimistic about the world's future. His essay as WIRED’s guest editor: …",https://t.co,http://t.co/,https://twitter.com/BarackObama/status/786588412656562176,"Oct 13, 2016"
LIVE: President Obama is speaking at a reception celebrating #HispanicHeritageMonth.,https://t.co/FK0ytbKw1q,http://t.co/FK0ytbKw1q,https://twitter.com/BarackObama/status/786311063025451012,"Oct 12, 2016"
"RT @WhiteHouse: In honor of #HispanicHeritageMonth, we celebrate the progress that Hispanic Americans have made under @POTUS: …",https://t.co/,http://t.co/,https://twitter.com/BarackObama/status/786309121393856512,"Oct 12, 2016"
Support the bold steps we're taking against climate change. Say you're ready to #ActOnClimate:,https://t.co/EtwjaKgYFW,http://t.co/EtwjaKgYFW,https://twitter.com/BarackObama/status/786291325486309381,"Oct 12, 2016"
"Last week, more than 190 countries reached a landmark deal to reduce carbon pollution from aviation.  #ActOnClimate",https://t.co/LRYkXVw3rO,http://t.co/LRYkXVw3rO,https://twitter.com/BarackObama/status/786264508436058112,"Oct 12, 2016"
Let's leave our children and grandchildren a planet that's healthier than the one we have today. #ActOnClimate,https://t.co/mP29bpRdU9,http://t.co/mP29bpRdU9,https://twitter.com/BarackObama/status/786243954601660417,"Oct 12, 2016"
Climate change's effects are devastating. Denying the science behind it does nothing to help.  #ActOnClimate,https://t.co/Rww40wwgD9,http://t.co/Rww40wwgD9,https://twitter.com/BarackObama/status/786226181318123523,"Oct 12, 2016"
"""On behalf of Michelle and our family, G’mar Chatimah Tovah."" —President Obama #YomKippur",,,https://twitter.com/BarackObama/status/785993169460527104,"Oct 11, 2016"
"""LGBT individuals deserve to know their country stands beside them."" —President Obama #NationalComingOutDay",https://t.co/op7nBzbaod,http://t.co/op7nBzbaod,https://twitter.com/BarackObama/status/785952655113723904,"Oct 11, 2016"
The Supreme Court must remain above politics. Judge Garland needs a hearing and a vote. #DoYourJob,https://t.co/eVSPSIFNpB,http://t.co/eVSPSIFNpB,https://twitter.com/BarackObama/status/785933569365450752,"Oct 11, 2016"
Don't stand idly by while Senate leaders continue to block Judge Garland from a fair hearing and vote:  #DoYourJob,https://t.co/TSavHP3mHg,http://t.co/TSavHP3mHg,https://twitter.com/BarackObama/status/785912543210377216,"Oct 11, 2016"
"Judge Garland is just as qualified now as he was in 1997, Senate leaders. It's time to #DoYourJob.",https://t.co/j1lEkdMYV6,http://t.co/j1lEkdMYV6,https://twitter.com/BarackObama/status/785894365298208769,"Oct 11, 2016"
Dispel misinformation with facts from the @OFA Truth Team.,https://t.co/zjexLUJXAC,http://t.co/zjexLUJXAC,https://twitter.com/BarackObama/status/785865432486014980,"Oct 11, 2016"
"The uninsured rate is the lowest it's been in decades, thanks to #Obamacare. Spread the word.",https://t.co/cxdbkiOqbq,http://t.co/cxdbkiOqbq,https://twitter.com/BarackObama/status/784514411604041729,"Oct 07, 2016"
Deadline tonight—help rein in payday lenders that succeed by targeting vulnerable Americans:  #StopTheDebtTrap,https://t.co/7OlpH6OFek,http://t.co/7OlpH6OFek,https://twitter.com/BarackObama/status/784493195061239808,"Oct 07, 2016"
The Obama administration and @CFPB are working to protect consumers and #StopTheDebtTrap.,https://t.co/UMO01OUkdh,http://t.co/UMO01OUkdh,https://twitter.com/BarackObama/status/784482008730734592,"Oct 07, 2016"
"Our economy is on a better, stronger course.",https://t.co/yzB6x7CExJ,http://t.co/yzB6x7CExJ,https://twitter.com/BarackObama/status/784453805706534916,"Oct 07, 2016"
The economic progress we've made is undeniable—let's keep it up.,https://t.co/gAlfaC1hkI,http://t.co/gAlfaC1hkI,https://twitter.com/BarackObama/status/784427310703345664,"Oct 07, 2016"
Check out President Obama's essay in @TheEconomist on the unique challenges the American economy faces.,https://t.co/jKJNCrQALL,http://t.co/jKJNCrQALL,https://twitter.com/BarackObama/status/784411527193456640,"Oct 07, 2016"
"The economy added 156,000 jobs in September—extending the longest streak of total job growth on record.",,,https://twitter.com/BarackObama/status/784392680008712192,"Oct 07, 2016"
ICYMI: Read about the historic #ParisAgreement and what it means for the fight to #ActOnClimate.,https://t.co/eMefgFZk53,http://t.co/eMefgFZk53,https://twitter.com/BarackObama/status/784099769425596418,"Oct 06, 2016"
"RT @WhiteHouse: This is #SXSL: The White House festival of ideas, art, and action. Take a peek inside:  …",https://t.co/BbvvMEaQTF,http://t.co/BbvvMEaQTF,https://twitter.com/BarackObama/status/784081476434272256,"Oct 06, 2016"
The cost of clean energy technology dropped significantly over the last eight years. Get the chart:  #ActOnClimate,https://t.co/fuGQMXeRYb,http://t.co/fuGQMXeRYb,https://twitter.com/BarackObama/status/784057869549252608,"Oct 06, 2016"
This historic step in the fight to #ActOnClimate came faster than anyone predicted.,https://t.co/W2rtcNXkI7,http://t.co/W2rtcNXkI7,https://twitter.com/BarackObama/status/783781468719943680,"Oct 05, 2016"
"""Today is a historic day in the fight to protect our planet for future generations."" —President Obama #ActOnClimate",https://t.co/x3dJSCYUcj,http://t.co/x3dJSCYUcj,https://twitter.com/BarackObama/status/783769909146845184,"Oct 05, 2016"
LIVE: President Obama is delivering a statement on the Paris Climate Agreement.,https://t.co/mNpQ6QyA91,http://t.co/mNpQ6QyA91,https://twitter.com/BarackObama/status/783751285212258304,"Oct 05, 2016"
Read from @NYTopinion about why filling the Supreme Court vacancy is crucial for our democracy:  #DoYourJob,https://t.co/zuSWzxSaqW,http://t.co/zuSWzxSaqW,https://twitter.com/BarackObama/status/783695919006920704,"Oct 05, 2016"
Enough is enough. Say it's time for Senate leaders to get to work:  #DoYourJob,https://t.co/2M789YIcBk,http://t.co/2M789YIcBk,https://twitter.com/BarackObama/status/783404014054412288,"Oct 04, 2016"
"""Everybody cares about their kids, their grandkids, and the kind of world we pass on to them."" —President Obama",https://t.co/cfxpSBNWIU,http://t.co/cfxpSBNWIU,https://twitter.com/BarackObama/status/783373180861767681,"Oct 04, 2016"
Take what matters with you.,https://t.co/E0hXWSu1q3,http://t.co/E0hXWSu1q3,https://twitter.com/BarackObama/status/783349420951674880,"Oct 04, 2016"
"We've come a long way, but the fight for fairness and an economy that works for everyone continues.",https://t.co/WWRhZHwYWE,http://t.co/WWRhZHwYWE,https://twitter.com/BarackObama/status/783322842955862020,"Oct 04, 2016"
RT @NatGeoChannel: Tonight @POTUS will be joined by @LeoDiCaprio for a conversation on combating climate change:  #S…,https://t.co/yCN9K74Jnj,http://t.co/yCN9K74Jnj,https://twitter.com/BarackObama/status/783033210745655296,"Oct 03, 2016"
Side-by-side for 24 years. Here's to many more. #HappyAnniversary,https://t.co/nh8Xfc7IWU,http://t.co/nh8Xfc7IWU,https://twitter.com/BarackObama/status/783009809356304385,"Oct 03, 2016"
"RT @WhiteHouse: Today, @POTUS is bringing something new to the South Lawn. Find out why:",https://t.co/JvtZFKpQKZ,http://t.co/JvtZFKpQKZ,https://twitter.com/BarackObama/status/782987406949486592,"Oct 03, 2016"
Facts matter. Stay informed with the @OFA Truth Team:,https://t.co/O8PhOX5jJ3,http://t.co/O8PhOX5jJ3,https://twitter.com/BarackObama/status/782966115248910337,"Oct 03, 2016"
"RT @OFA: ""Since I took office, another ten million private-sector workers have gained paid sick leave."" —President Obama …",https://t.co/Ud3vq,http://t.co/Ud3vq,https://twitter.com/BarackObama/status/782250219027128320,"Oct 01, 2016"
"In the weekly address, President Obama discusses why access to paid leave is so important.  #LeadOnLeave",https://t.co/q9kDEqYs5u,http://t.co/q9kDEqYs5u,https://twitter.com/BarackObama/status/782230260767084545,"Oct 01, 2016"
Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. #LeadOnLeave,https://t.co/FF4hTkgOZy,http://t.co/FF4hTkgOZy,https://twitter.com/BarackObama/status/781970043894632448,"Sep 30, 2016"
"After thirty years in Congress, Senator, this should not be your proudest accomplishment.  #DoYourJob",https://t.co/FwGAJsBCoo,http://t.co/FwGAJsBCoo,https://twitter.com/BarackObama/status/781949494631858176,"Sep 30, 2016"
We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote:  #DoYourJob,https://t.co/d6nmum1Ut7,http://t.co/d6nmum1Ut7,https://twitter.com/BarackObama/status/781913425496662016,"Sep 30, 2016"
"There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. #DoYourJob",https://t.co/qtzcY3iwyl,http://t.co/qtzcY3iwyl,https://twitter.com/BarackObama/status/781885668016332800,"Sep 30, 2016"
It's the Senate's job to fairly consider Supreme Court nominees. Their refusal to do so is unacceptable:  #DoYourJob,https://t.co/s8FdCa0tq6,http://t.co/s8FdCa0tq6,https://twitter.com/BarackObama/status/781613479589470208,"Sep 29, 2016"
"""Everybody gets sick."" Check out what President Obama is doing to extend access to paid sick leave:  #LeadOnLeave",https://t.co/gOAc2HAkQg,http://t.co/gOAc2HAkQg,https://twitter.com/BarackObama/status/781579567358095360,"Sep 29, 2016"
RT @ErnestMoniz: THIS is what a #CleanEnergy revolution looks like. New report out today →  #ActOnClimate https://t.…,https://t.co/o13p5fPNDg,http://t.co/o13p5fPNDg,https://twitter.com/BarackObama/status/781553914092990464,"Sep 29, 2016"
Never underestimate the strength and resilience of the American economy.,https://t.co/OFTN2FlRtq,http://t.co/OFTN2FlRtq,https://twitter.com/BarackObama/status/781532250143719424,"Sep 29, 2016"
RT @Slate: President Obama answers Slate’s questions about his administration’s new rule extending paid sick leave: …,https://t.co/8AdEx431QN,http://t.co/8AdEx431QN,https://twitter.com/BarackObama/status/781512097167384576,"Sep 29, 2016"
The @OFA Truth Team makes it easy to stay informed. Join today:,https://t.co/Q0axQYyJY1,http://t.co/Q0axQYyJY1,https://twitter.com/BarackObama/status/781189166126264321,"Sep 28, 2016"
"This is no accident—we're making a comeback because together, we've fought hard to support American families.",https://t.co/LTk7SiTexP,http://t.co/LTk7SiTexP,https://twitter.com/BarackObama/status/781150531943211010,"Sep 28, 2016"
We're better off than we were eight years ago.,https://t.co/OwrTM3V78t,http://t.co/OwrTM3V78t,https://twitter.com/BarackObama/status/780875664953978881,"Sep 27, 2016"
"Household incomes are up, and the poverty rate is down across all demographics.",https://t.co/cEIdPJuuvR,http://t.co/cEIdPJuuvR,https://twitter.com/BarackObama/status/780855089946726400,"Sep 27, 2016"
"As long as Senate leaders keep refusing to do their jobs, @OFA supporters will continue speaking out against their obstruction. #DoYourJob",https://t.co/xrz67jh1HV,http://t.co/xrz67jh1HV,https://twitter.com/BarackObama/status/780813534376538112,"Sep 27, 2016"
Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing:  #DoYourJob,https://t.co/AGrUjJTnST,http://t.co/AGrUjJTnST,https://twitter.com/BarackObama/status/780791269060595712,"Sep 27, 2016"
"Important, tough conversations require solid facts. Get them from the @OFA Truth Team:",https://t.co/5YH9zVeayn,http://t.co/5YH9zVeayn,https://twitter.com/BarackObama/status/780511904485605376,"Sep 26, 2016"
"These are high praises from the American Bar Association—and yet, Senate leaders refuse to even consider Judge Garland. #MerricksMerits",https://t.co/tXakoNmYFu,http://t.co/tXakoNmYFu,https://twitter.com/BarackObama/status/780481839177748480,"Sep 26, 2016"
Senate leaders' unprecedented obstruction of the Supreme Court nomination must end. Your voice matters:  #DoYourJob,https://t.co/yhy8al1FK7,http://t.co/yhy8al1FK7,https://twitter.com/BarackObama/status/780458668122791936,"Sep 26, 2016"
The American people are waiting for Senate leaders to do their jobs.,https://t.co/LNqAQpxMle,http://t.co/LNqAQpxMle,https://twitter.com/BarackObama/status/780435649971167232,"Sep 26, 2016"
Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing:  #DoYourJob,https://t.co/peV6aCYswa,http://t.co/peV6aCYswa,https://twitter.com/BarackObama/status/779428314012200960,"Sep 23, 2016"
