tablescraper-selected-row,tablescraper-selected-row href,grey,linkified,linkified href
It’s been such an honor to spend the day meeting Texans across the state. I truly believe we have a chance to accomplish something special here. Join our last GOTV rally of the day live from Houston.,https://twitter.com/KamalaHarris/status/1322330154723467265,"Oct 31, 2020",https://t.co/1YrmZfgDyL,http://t.co/1YrmZfgDyL
"On the trail in the Rio Grande Valley—not taking a single vote for granted. Thanks to @JulianCastro, @JoaquinCastrotx, @BetoORourke, and everyone who joined us in Texas today.",https://twitter.com/KamalaHarris/status/1322328180254978048,"Oct 31, 2020",https://t.co/VzQDtrY5sL,http://t.co/VzQDtrY5sL
RT @JoeBiden: Jill and I are praying for all those impacted by Hurricane Zeta. The entire nation stands with you as you rebuild and recover.,https://twitter.com/KamalaHarris/status/1322313664683270145,"Oct 30, 2020",,
"Such a joy to catch up again with Cavanaugh @cooldopeliving, Charlie, and Alyssa: three young leaders who are doing extraordinary things. Let’s vote like their future depends on it.",https://twitter.com/KamalaHarris/status/1322306652561965056,"Oct 30, 2020",https://t.co/JCxxLvug7t,http://t.co/JCxxLvug7t
"When we vote, things change. Tune in for our second get out the vote rally of the day live from Edinburg, Texas.",https://twitter.com/KamalaHarris/status/1322290059219890176,"Oct 30, 2020",https://t.co/PpyXTPsbaq,http://t.co/PpyXTPsbaq
There is no time to let up. Let’s do this Texas!,https://twitter.com/KamalaHarris/status/1322268477181382657,"Oct 30, 2020",https://t.co/1udfMYvkjZ,http://t.co/1udfMYvkjZ
Don’t let them distract you. Don’t let them discourage you. Stay focused and get everyone you know to go vote.,https://twitter.com/KamalaHarris/status/1322248434116628480,"Oct 30, 2020",,
Fort Worth is fired up and ready to elect a leader who values decency over division and will bring dignity back to the White House. Join the excitement now by tuning in to our get out the vote rally.,https://twitter.com/KamalaHarris/status/1322233564394446848,"Oct 30, 2020",https://t.co/yAN4loG6We,http://t.co/yAN4loG6We
"RT @TeamJoe: Today is the last day to vote early in person for @JoeBiden and @KamalaHarris in these states: 

✅Arizona 
✅Georgia
✅Nevada 
✅…",https://twitter.com/KamalaHarris/status/1322193696910094337,"Oct 30, 2020",,
Thank you @TaylorSwift13 and my friend @EricSwalwell for showing young people what's at stake in this election.,https://twitter.com/KamalaHarris/status/1322180453563064320,"Oct 30, 2020",https://t.co/T5EQO1GLnC,http://t.co/T5EQO1GLnC
"RT @JoeBiden: 4 days to prevent another 4 years.

Vote:",https://twitter.com/KamalaHarris/status/1322175261312503808,"Oct 30, 2020",https://t.co/eoxT07d7QB,http://t.co/eoxT07d7QB
"Can’t wait to be back in the Lone Star State. See you soon, Texas!",https://twitter.com/KamalaHarris/status/1322164891805995008,"Oct 30, 2020",,
"Despite everything we’ve been through as a country, I am so hopeful about what lies ahead. I hope you are too.",https://twitter.com/KamalaHarris/status/1322000021299093504,"Oct 30, 2020",https://t.co/14qNjLmnq8,http://t.co/14qNjLmnq8
"RT @JoeBiden: This storm will pass, and a new day will come.",https://twitter.com/KamalaHarris/status/1321987510612930562,"Oct 30, 2020",https://t.co/PewrMRuRXx,http://t.co/PewrMRuRXx
"RT @JoeBiden: Thank you @iamwill and @IAMJHUD for this powerful video.

Hate has no place in the United States — and on November 3rd we wil…",https://twitter.com/KamalaHarris/status/1321983661512818688,"Oct 30, 2020",,
Working families deserve a raise. Proud to join @BernieSanders in support of a $15 minimum wage and discuss @JoeBiden’s plan to fight economic inequality and ensure the dignity of all workers.,https://twitter.com/KamalaHarris/status/1321964234515705856,"Oct 29, 2020",https://t.co/VXxSLy7VwS,http://t.co/VXxSLy7VwS
"Many people weren’t prepared for what happened in 2016. And I can’t tell you how many people have come up to me and said, “I wish I had done more.”

Don’t miss your chance to make a difference. Chip in now.",https://twitter.com/KamalaHarris/status/1321951506426449920,"Oct 29, 2020",https://t.co/8NnF9kCjTF,http://t.co/8NnF9kCjTF
"Honored to be speaking with my fellow Divine Nine members today about the need for leaders to prioritize the health and economic mobility of our brothers, sisters, and friends. Tune in to join us.",https://twitter.com/KamalaHarris/status/1321925028758212609,"Oct 29, 2020",https://t.co/kSdmOlFEpR,http://t.co/kSdmOlFEpR
"13 cities, 6 days, and a whole lot of people who can’t wait to vote early.",https://twitter.com/KamalaHarris/status/1321920996966830080,"Oct 29, 2020",https://t.co/lJ11SsOXme,http://t.co/lJ11SsOXme
"I know @JoeBiden, and let me tell you: he’s no quitter.

Unlike the current president, Joe is actually prepared to fight COVID-19 with a plan that follows science and prioritizes public health—not politics.",https://twitter.com/KamalaHarris/status/1321904141128601601,"Oct 29, 2020",,
RT @JoeBiden: Jill and I are keeping the French people in our prayers following the horrific terror attack in Nice — which targeted innocen…,https://twitter.com/KamalaHarris/status/1321896756574117890,"Oct 29, 2020",,
"54 cents.

That’s how much Latinas earn on average compared to every dollar a white man earns. That’s unacceptable. A Biden-Harris administration will fight to close the gender wage gap once and for all. #LatinaEqualPayDay",https://twitter.com/KamalaHarris/status/1321879231794712576,"Oct 29, 2020",,
RT @JoeBiden: .@KamalaHarris and I won't just build back to the way things were before these crises — we're going to build back better and…,https://twitter.com/KamalaHarris/status/1321860109287510016,"Oct 29, 2020",,
Your health isn’t just what you experience from the neck down—it’s also from the neck up. I’m grateful @SelenaGomez has been using her voice to raise awareness about mental health and inspire her fans to vote in this election.,https://twitter.com/KamalaHarris/status/1321844244542156803,"Oct 29, 2020",https://t.co/xbT2Hboxm1,http://t.co/xbT2Hboxm1
5 days: .,https://twitter.com/KamalaHarris/status/1321805409561227265,"Oct 29, 2020",https://t.co/VbrfuqVy9P,http://t.co/VbrfuqVy9P
"Donald Trump and Republicans had a choice: Take charge of this virus and pass a relief bill, or push through a Supreme Court Justice who could gut the Affordable Care Act and overturn Roe. 

They showed us who they are. Now, let’s vote them out.",https://twitter.com/KamalaHarris/status/1321642664987602945,"Oct 29, 2020",,
"Thank you for joining us on the campaign trail in Arizona, @AliciaKeys.",https://twitter.com/KamalaHarris/status/1321623621316521985,"Oct 29, 2020",https://t.co/BneXYklpyb,http://t.co/BneXYklpyb
".@Oprah, I was delighted to join you and my fellow sisters to discuss the importance of getting out the vote. Our votes are our power, and we’re not about to let anybody tell us otherwise.",https://twitter.com/KamalaHarris/status/1321616180029906951,"Oct 29, 2020",https://t.co/tohrg9CgNB,http://t.co/tohrg9CgNB
"Thrilled to be joined by @AliciaKeys tonight in Phoenix to get out the vote. With so much at stake, as long as we make our voices heard, I know everything’s gonna be alright. Tune in.",https://twitter.com/KamalaHarris/status/1321600022996082688,"Oct 28, 2020",https://t.co/iH7QXxF5RI,http://t.co/iH7QXxF5RI
"The president knew how bad this crisis would be. And instead of working to protect American families, he sat on the information and now more than 227,000 people have died.",https://twitter.com/KamalaHarris/status/1321571131745280004,"Oct 28, 2020",,
RT @DrBiden: Vote. We did.,https://twitter.com/KamalaHarris/status/1321557327053574144,"Oct 28, 2020",https://t.co/EPbdfmMhMh,http://t.co/EPbdfmMhMh
RT @JoeBiden: We voted.,https://twitter.com/KamalaHarris/status/1321547211495383043,"Oct 28, 2020",https://t.co/LjaPBB69wC,http://t.co/LjaPBB69wC
"We are in the final stretch. Only 6 more days to elect @JoeBiden, restore our economy, and save the soul of the nation. Join me and supporters in Tucson as we fight for a brighter future.",https://twitter.com/KamalaHarris/status/1321533886287933440,"Oct 28, 2020",https://t.co/Y6CvDpc2iu,http://t.co/Y6CvDpc2iu
"RT @nowthisnews: Kamala Harris’ husband Doug Emhoff is opening up about their relationship, the campaign, and how he's preparing to become…",https://twitter.com/KamalaHarris/status/1321531468833792000,"Oct 28, 2020",,
"I’m looking forward to a future where the people know that—even in crisis—the president has their back.

How about you?",https://twitter.com/KamalaHarris/status/1321508560904355840,"Oct 28, 2020",,
"Food represents a piece of where we came from and the connections we share. Loved talking with @AyeshaCurry (over a pan of her Rasta Pasta!) about our favorite recipes, family, and everything that’s at stake in this election.",https://twitter.com/KamalaHarris/status/1321466764220194816,"Oct 28, 2020",https://t.co/Y7OFzS0ecm,http://t.co/Y7OFzS0ecm
Future generations are counting on us to get this right in 6 days. Don’t let them down.,https://twitter.com/KamalaHarris/status/1321447392680595460,"Oct 28, 2020",https://t.co/VbrfuqVy9P,http://t.co/VbrfuqVy9P
Today we honor the memory of the eleven worshipers taken too soon. Our leaders must always affirm that anti-Semitism and hate deserves no place in our country.,https://twitter.com/KamalaHarris/status/1321278669210456065,"Oct 28, 2020",https://t.co/DmO3vKXWoi,http://t.co/DmO3vKXWoi
"Thank you, Nevada! Let’s get this done in seven days.",https://twitter.com/KamalaHarris/status/1321269535002005505,"Oct 28, 2020",https://t.co/rv6tHH6ubE,http://t.co/rv6tHH6ubE
"We’re only a few days away from the most important election of our lifetime, and Las Vegas is fired up and ready to change the course of history. Tune in.",https://twitter.com/KamalaHarris/status/1321249899766185984,"Oct 28, 2020",https://t.co/C65zOEbBIZ,http://t.co/C65zOEbBIZ
"RT @JoeBiden: Our hearts are broken for the family of Walter Wallace Jr., and for all those suffering the emotional weight of learning abou…",https://twitter.com/KamalaHarris/status/1321245666908295168,"Oct 28, 2020",,
Laced up and ready to get out the vote.,https://twitter.com/KamalaHarris/status/1321227693699059719,"Oct 27, 2020",https://t.co/kTDYFvspBV,http://t.co/kTDYFvspBV
Our democracy is as strong as our willingness to fight for it. One week to give it our all: .,https://twitter.com/KamalaHarris/status/1321214758692028418,"Oct 27, 2020",https://t.co/VbrfuqVy9P,http://t.co/VbrfuqVy9P
"We’re seven days away from Election Day, and the soul of our nation is the ballot. Tune in as I speak live from Reno about how we can unify our country, fight the pandemic, and build back better.",https://twitter.com/KamalaHarris/status/1321184642116907009,"Oct 27, 2020",https://t.co/TbWjnyqtde,http://t.co/TbWjnyqtde
"I’m going to be honest with you: this election is going to come down to the results in a few critical states. We’re counting on grassroots support to continue to reach out to voters in these states with our organizing efforts. If you can, please chip in.",https://twitter.com/KamalaHarris/status/1321180625366339586,"Oct 27, 2020",https://t.co/0R7TDFRcDz,http://t.co/0R7TDFRcDz
RT @JoeBiden: Black lives matter. No president should be afraid to say it.,https://twitter.com/KamalaHarris/status/1321170092432990211,"Oct 27, 2020",https://t.co/636AQZ04lW,http://t.co/636AQZ04lW
"On the day that @JoeBiden announced I was joining the ticket, @PadmaLakshmi shared a photo of her mother and her next to an almost identical photo of my mother and me. 

Representation matters.",https://twitter.com/KamalaHarris/status/1321164764844822530,"Oct 27, 2020",https://t.co/JzfoFv69RF,http://t.co/JzfoFv69RF
"Under @JoeBiden’s leadership we can become a nation united, a nation strengthened, and a nation healed. Watch as @JoeBiden speaks live about our promise for America.",https://twitter.com/KamalaHarris/status/1321145612679606273,"Oct 27, 2020",https://t.co/RfkOyL2CjI,http://t.co/RfkOyL2CjI
"My heart breaks watching the fires, including the #SilveradoFire, tear through our beautiful state. @DouglasEmhoff and I are thinking of our firefighters and first responders.

To the tens of thousands under evacuation orders, please listen to local officials. Stay safe.",https://twitter.com/KamalaHarris/status/1321110984711376897,"Oct 27, 2020",,
"RT @JoeBiden: Home is where your values are set — where your view of the world begins to form, along with your place in it.

For me, that's…",https://twitter.com/KamalaHarris/status/1321097832661659648,"Oct 27, 2020",,
One week.,https://twitter.com/KamalaHarris/status/1321069852434567168,"Oct 27, 2020",,
"Today Republicans denied the will of the American people by confirming a Supreme Court justice through an illegitimate process—all in their effort to gut the Affordable Care Act and strip health care from millions with pre-existing conditions.

We won’t forget this.",https://twitter.com/KamalaHarris/status/1320880451385438208,"Oct 27, 2020",,
